Data,dia,mes,ano,Temperatura_media,Temperatura_maxima,Temperatura_minima,Probabilidade_chuva_max,Velocidade_vento_max,Chuva_total,Direcao_vento,estado
2025-07-15,15,7,2025,15.8,22.5,9.3,0,8.5,0.0,Leste,SP
2025-07-16,16,7,2025,16.7,22.9,10.9,0,9.2,0.0,Leste,SP
2025-07-17,17,7,2025,17.4,23.8,10.4,0,13.4,0.0,Noroeste,SP
2025-07-18,18,7,2025,18.6,24.0,14.4,2,20.2,0.0,Noroeste,SP
2025-07-19,19,7,2025,14.6,20.5,10.3,0,9.3,0.0,Sudeste,SP
2025-07-20,20,7,2025,14.0,21.2,9.2,0,9.4,0.0,Leste,SP
2025-07-21,21,7,2025,16.8,24.9,11.7,0,10.6,0.0,Leste,SP
2025-07-22,22,7,2025,18.5,25.3,13.3,0,13.7,0.0,Oeste,SP
2025-07-23,23,7,2025,17.3,21.5,13.0,0,10.1,0.0,Sul,SP
2025-07-24,24,7,2025,15.8,22.1,12.5,0,13.8,0.1,Sudeste,SP
2025-07-25,25,7,2025,15.9,18.6,13.6,100,8.7,5.1,Leste,SP
2025-07-26,26,7,2025,17.0,23.8,12.4,0,8.3,0.0,Leste,SP
2025-07-27,27,7,2025,19.5,26.5,12.6,0,14.1,0.0,Nordeste,SP
2025-07-28,28,7,2025,20.6,23.3,17.7,100,30.4,0.3,Noroeste,SP
2025-07-29,29,7,2025,15.2,18.8,10.7,67,18.1,1.5,Sudoeste,SP
2025-07-30,30,7,2025,11.6,16.4,7.6,0,9.9,0.0,Sudeste,SP
2025-07-31,31,7,2025,12.3,19.8,7.0,0,10.8,0.0,Leste,SP
2025-08-01,1,8,2025,15.2,23.7,9.2,0,11.1,0.0,Leste,SP
2025-08-02,2,8,2025,18.1,26.3,10.5,0,8.8,0.0,Nordeste,SP
2025-08-03,3,8,2025,18.9,25.3,12.1,0,14.8,0.0,Norte,SP
2025-08-04,4,8,2025,17.6,22.5,12.4,0,9.4,0.0,Nordeste,SP
2025-08-05,5,8,2025,15.9,20.0,13.4,21,11.7,0.4,Sudeste,SP
2025-08-06,6,8,2025,15.6,18.9,13.6,61,12.8,0.9,Sul,SP
2025-08-07,7,8,2025,17.3,25.3,12.7,0,10.0,0.0,Sudeste,SP
2025-08-08,8,8,2025,17.9,25.3,12.4,96,21.0,6.2,Noroeste,SP
2025-08-09,9,8,2025,14.9,18.3,11.6,90,15.4,2.7,Oeste,SP
2025-08-10,10,8,2025,11.3,15.1,8.8,12,11.0,0.5,Sul,SP
2025-08-11,11,8,2025,11.2,17.2,7.3,0,13.0,0.0,Sudeste,SP
2025-08-12,12,8,2025,13.1,19.4,10.2,0,10.1,0.0,Sudeste,SP
2025-08-13,13,8,2025,16.0,24.9,9.7,0,10.3,0.0,Norte,SP
2025-08-14,14,8,2025,15.2,19.2,11.7,0,13.0,0.0,Sudeste,SP
2025-08-15,15,8,2025,14.7,20.7,10.7,0,14.4,0.0,Sudeste,SP
2025-08-16,16,8,2025,16.2,23.4,12.8,0,12.2,0.0,Leste,SP
2025-08-17,17,8,2025,17.8,25.5,13.6,2,8.9,0.0,Sudeste,SP
2025-08-18,18,8,2025,16.9,23.6,12.5,0,13.6,0.0,Sudeste,SP
2025-08-19,19,8,2025,18.0,26.8,12.5,0,13.9,0.0,Leste,SP
2025-08-20,20,8,2025,22.0,28.8,16.5,33,15.0,0.0,Nordeste,SP
2025-08-21,21,8,2025,23.3,29.8,18.4,14,12.3,0.5,Noroeste,SP
2025-08-22,22,8,2025,23.6,31.1,17.5,0,11.0,0.0,Nordeste,SP
2025-08-23,23,8,2025,25.1,31.2,19.2,0,16.0,0.0,Norte,SP
2025-08-24,24,8,2025,19.2,24.5,15.4,0,13.6,0.1,Sul,SP
2025-08-25,25,8,2025,18.3,28.3,14.6,2,13.3,0.0,Sudeste,SP
2025-08-26,26,8,2025,16.7,23.0,13.6,76,11.9,0.2,Sudeste,SP
2025-08-27,27,8,2025,17.0,21.5,14.1,85,11.6,8.3,Leste,SP
2025-08-28,28,8,2025,17.4,24.0,15.0,2,14.4,0.3,Sudeste,SP
2025-08-29,29,8,2025,16.6,21.3,13.9,100,9.4,9.0,Sudeste,SP
2025-08-30,30,8,2025,17.4,22.5,14.7,26,12.6,0.3,Sudeste,SP
2025-08-31,31,8,2025,17.1,24.2,13.2,8,13.5,0.0,Leste,SP
2025-09-01,1,9,2025,18.5,24.7,15.0,67,15.4,0.2,Leste,SP
2025-09-02,2,9,2025,19.6,25.0,15.4,10,13.7,2.2,Leste,SP
2025-09-03,3,9,2025,20.2,27.3,14.4,0,14.1,0.0,Nordeste,SP
2025-09-04,4,9,2025,21.1,27.7,14.5,0,10.2,0.0,Norte,SP
2025-09-05,5,9,2025,20.7,30.3,15.3,10,12.4,0.0,Leste,SP
2025-09-06,6,9,2025,16.4,18.5,15.2,6,13.6,0.3,Sudeste,SP
2025-09-07,7,9,2025,16.9,21.0,14.7,43,13.6,0.3,Sudeste,SP
2025-09-08,8,9,2025,20.5,29.3,15.4,4,12.0,0.0,Leste,SP
2025-09-09,9,9,2025,23.1,26.6,20.7,14,30.4,0.0,Noroeste,SP
2025-09-10,10,9,2025,19.6,26.6,14.1,0,11.4,0.0,Sul,SP
2025-09-11,11,9,2025,19.2,30.3,11.4,0,9.6,0.0,Sudeste,SP
2025-09-12,12,9,2025,17.5,21.9,13.6,2,12.6,0.0,Sudeste,SP
2025-09-13,13,9,2025,16.1,22.8,12.2,18,15.3,0.0,Sudeste,SP
2025-09-14,14,9,2025,17.1,25.5,13.6,0,15.7,0.0,Leste,SP
2025-09-15,15,9,2025,18.6,28.2,14.1,0,12.9,0.0,Leste,SP
2025-09-16,16,9,2025,19.4,25.9,14.9,79,19.2,1.5,Sul,SP
2025-09-17,17,9,2025,18.7,23.9,15.5,3,16.3,0.0,Sul,SP
2025-09-18,18,9,2025,18.1,24.5,14.5,8,14.6,0.1,Sudeste,SP
2025-09-19,19,9,2025,21.3,31.2,14.8,0,13.5,0.0,Leste,SP
2025-09-20,20,9,2025,24.7,31.2,19.9,0,15.6,0.0,Noroeste,SP
